Sales Person,Country,Product,Date,Amount,Boxes Shipped,Amount_capped,Amount_minmax,Boxes_minmax,Amount_z,Boxes_z,PC1,PC2
Rafaelita Blaksland,UK,99% Dark & Pure,2023-06-29,12643.1,150,12643.1,0.7534470481205638,0.19176319176319176,1.6275159514233806,-0.11827645723266077,-1.2344616507046757,1.067193480776822
Wilone O'Kielt,Australia,Manuka Honey Choco,2023-05-11,4439.52,95,4439.52,0.26429587528868576,0.12097812097812097,-0.35505266783139533,-0.5618039578053515,-0.14619523915965546,-0.6483155373635583
Karlen McCaffrey,UK,Almond Choco,2023-06-30,7698.6,126,7698.6,0.4586235717764286,0.16087516087516085,0.4325729463079018,-0.31181573020983494,-0.5263622810041705,0.08538824638015621
Andria Kimpton,Canada,After Nines,2023-05-11,2222.3,77,2222.3,0.13209069615636826,0.0978120978120978,-0.8908907768013907,-0.7069584125382322,0.1300598220501453,-1.129849997095476
Roddy Speechley,USA,Manuka Honey Choco,2023-07-22,10959.02,302,10959.02,0.6530311678411359,0.38738738738738737,1.2205223997892667,1.1074722716227756,-0.07993851224052281,1.6461408187216042
Andria Kimpton,UK,50% Dark Bites,2023-08-24,2854.85,337,2854.85,0.16980747034212673,0.43243243243243246,-0.7380216903647853,1.389717044714488,1.5045384881678439,0.460818204328434
Kelci Walkden,New Zealand,After Nines,2023-07-07,147.82,74,147.82,0.008396610767272956,0.09395109395109394,-1.3922327457066306,-0.7311508216603789,0.4674555114129438,-1.501458919545298
Camilla Castle,Australia,85% Dark Bars,2023-05-19,3790.51,14,3790.51,0.2255976480903629,0.01673101673101673,-0.5118996614101186,-1.2149990041033143,-0.49716631306617165,-1.221101756806544
Karlen McCaffrey,India,Manuka Honey Choco,2023-07-04,2487.19,583,2487.19,0.1478851729788575,0.749034749034749,-0.8268745056667889,3.373494592730523,2.9701094729631765,1.8007323326686209
Kelci Walkden,USA,After Nines,2023-06-02,1021.27,17,1021.27,0.060477420841655596,0.02059202059202059,-1.1811450790430418,-1.1908065949811675,-0.006831723436402858,-1.6772231133493016
Karlen McCaffrey,USA,Raspberry Choco,2023-04-15,15370.06,353,15370.06,0.9160462648363901,0.45302445302445304,2.2865435128006086,1.5187432266992706,-0.5429167888992086,2.690744057859616
Mallorie Waber,Canada,Choco Coated Almonds,2023-07-11,5345.58,250,5345.58,0.3183211071577053,0.3204633204633205,-0.13608410494031836,0.6881371801722316,0.5828124599013773,0.39036047307136895
Andria Kimpton,India,Spicy Special Slims,2023-02-23,6559.44,154,6559.44,0.3906993911085784,0.1969111969111969,0.15727083816605733,-0.08601991173646507,-0.1720325390560338,0.05038201324418977
Madelene Upcott,Canada,Almond Choco,2023-08-22,8282.93,107,8282.93,0.4934651537224633,0.1364221364221364,0.5737886498530788,-0.4650343213167645,-0.7345587673665531,0.07690092319142275
Kaine Padly,USA,Peanut Butter Cubes,2023-02-16,6981.4,189,6981.4,0.4158594101354105,0.24195624195624194,0.25924639695633495,0.19622486135524725,-0.044562955184316404,0.32206681538768983
Van Tuxwell,USA,50% Dark Bites,2023-01-13,10280.17,155,10280.17,0.6125536843916028,0.19819819819819817,1.0564639390707629,-0.07795577536241616,-0.8021558727874029,0.6919097580045742
Curtice Advani,Australia,Milk Bars,2023-02-14,7703.62,20,7703.62,0.4589228970572957,0.02445302445302445,0.4337861354849023,-1.1666141858590209,-1.1316539198354216,-0.5181876838632479
Roddy Speechley,India,Eclairs,2023-06-10,4489.81,310,4489.81,0.2672944944868548,0.39768339768339767,-0.34289902565781716,1.171985362615167,1.0711850236614657,0.5862525710516494
Curtice Advani,India,Fruit & Nut Bars,2023-07-07,5806.11,190,5806.11,0.34578092221701656,0.24324324324324323,-0.024787289863802815,0.20428899772929615,0.16198139636612074,0.12692687486625584
Curtice Advani,Canada,Almond Choco,2023-03-24,5148.7,76,5148.7,0.30658183199891603,0.09652509652509651,-0.1836643211092203,-0.7150225489122811,-0.3757270061188153,-0.6354675799555143
Brien Boise,Australia,Fruit & Nut Bars,2023-06-06,8558.59,24,8558.59,0.5099018084881674,0.029601029601029602,0.6404077192817637,-1.134357640362825,-1.2549486208196732,-0.3492753387629695
Dotty Strutley,Australia,Drinking Coco,2023-07-19,94.19,145,94.19,0.005198838892192367,0.18532818532818532,-1.4051935695238706,-0.15859713910290538,0.8814767893536006,-1.1057670144265161
Beverie Moffet,USA,Raspberry Choco,2023-04-19,16223.83,87,16223.83,0.9669536244072936,0.11068211068211067,2.492875091216514,-0.626317048797743,-2.205601914027851,1.3198558492726162
Marney O'Breen,India,85% Dark Bars,2023-07-19,2439.06,175,2439.06,0.14501534712863132,0.22393822393822393,-0.8385061381546457,0.08332695211856231,0.6518344292543322,-0.5339923234570566
Jehu Rudeforth,Canada,Drinking Coco,2023-07-15,466.65,23,466.65,0.02740734369533457,0.028314028314028312,-1.3151807326980418,-1.142421776736874,0.12215902927083712,-1.7377873998825062
Ches Bonnell,New Zealand,Spicy Special Slims,2023-02-14,4044.24,18,4044.24,0.24072669261514745,0.021879021879021878,-0.45058044031841066,-1.1827424586071187,-0.5177167280591829,-1.154933697697508
Brien Boise,Canada,99% Dark & Pure,2023-05-18,17675.28,446,16778.052499999998,1.0000000000000002,0.5727155727155726,2.6268146805890713,2.2687079094858205,-0.2532197262359028,3.4616572208938887
Barr Faughny,Australia,Fruit & Nut Bars,2023-06-30,17280.98,58,16778.052499999998,1.0000000000000002,0.07335907335907335,2.6268146805890713,-0.8601770036451617,-2.4656754658631175,1.2492014812667056
Andria Kimpton,Australia,50% Dark Bites,2023-06-02,5091.78,219,5091.78,0.30318788877442254,0.2805662805662806,-0.19742024301258224,0.43814895257671493,0.4494152881144721,0.17022090295908193
Andria Kimpton,Australia,Drinking Coco,2023-06-28,1657.2,49,1657.2,0.09839573276632461,0.06177606177606177,-1.0274591441167427,-0.932754231011602,0.06696648626831751,-1.3860801701258227
Marney O'Breen,Australia,Organic Choco Syrup,2023-05-16,305.79,189,305.79,0.017815816866592008,0.24195624195624194,-1.3540559540152377,0.19622486135524725,1.0962140772918736,-0.8187102170885169
Kelci Walkden,Canada,Baker's Choco Chips,2023-05-26,3377.41,325,3377.41,0.20096592029629629,0.416988416988417,-0.6117340138043353,1.2929474082259007,1.3468131495176194,0.48169061063058544
Karlen McCaffrey,India,Almond Choco,2023-07-06,5191.445,157,5191.445,0.3091305688775347,0.20077220077220076,-0.17333408776840503,-0.06182750261431831,0.07884706250940854,-0.1662843552342374
Oby Sorrel,India,99% Dark & Pure,2023-05-27,10914.36,11,10914.36,0.6503682461193179,0.01287001287001287,1.2097293661946753,-1.2391914132254611,-1.731648489716624,-0.020832813243093152
Wilone O'Kielt,Australia,Caramel Stuffed Bars,2023-04-14,2342.07,12,2342.07,0.13923216804669836,0.014157014157014158,-0.861945823070441,-1.231127276851412,-0.26105070945684333,-1.4800261824738887
Van Tuxwell,Australia,Organic Choco Syrup,2023-08-10,5191.445,15,5191.445,0.3091305688775347,0.018018018018018018,-0.17333408776840503,-1.2069348677292655,-0.7308661205500362,-0.9759975382936705
Camilla Castle,India,50% Dark Bites,2023-07-04,10539.54,398,10539.54,0.6280190226582382,0.5109395109395108,1.1191461854529658,1.8816293635314723,0.5391570257599966,2.1218687395056772
Oby Sorrel,India,Organic Choco Syrup,2023-07-08,6665.87,60,6665.87,0.39704544482226156,0.07593307593307592,0.18299189874537594,-0.8440487308970639,-0.726227393774274,-0.4674377687641505
Jan Morforth,USA,Peanut Butter Cubes,2023-07-22,9605.11,98,9605.11,0.5723021855664695,0.12483912483912482,0.8933214120137793,-0.5376115486832048,-1.0118223999321792,0.2515248564959965
Gigi Bohling,USA,Choco Coated Almonds,2023-03-02,13018.0,103,13018.0,0.7758010417056415,0.13127413127413126,1.718118465857154,-0.49729086681296014,-1.5665309622349957,0.8632554739438523
Gigi Bohling,UK,Almond Choco,2023-01-10,6046.4,10,6046.4,0.3601085859101569,0.011583011583011582,0.033283870961194326,-1.2472555495995101,-0.9054781078551727,-0.8584076061335629
Jehu Rudeforth,New Zealand,White Choc,2023-03-11,3078.33,231,3078.33,0.18313281173021195,0.29601029601029605,-0.6840130215846847,0.534918589065302,0.861914807693245,-0.1054256842716219
Andria Kimpton,New Zealand,Peanut Butter Cubes,2023-06-20,970.96,291,970.96,0.05747760911248714,0.3732303732303732,-1.193303554639636,1.0187667715082374,1.5641699280806978,-0.12341614291870895
Van Tuxwell,UK,Organic Choco Syrup,2023-08-26,2064.71,208,2064.71,0.12269414814603916,0.26640926640926643,-0.9289757334554808,0.3494434524621768,0.9039788755613583,-0.40979120580687944
Roddy Speechley,Canada,Milk Bars,2023-07-13,679.94,34,679.94,0.04012509053918949,0.04247104247104247,-1.2636346929445619,-1.0537162766223358,0.14843473567737483,-1.6386145849699751
Camilla Castle,USA,Spicy Special Slims,2023-02-11,1311.25,251,1311.25,0.07776792780298077,0.32175032175032175,-1.1110652787349447,0.6962013165462805,1.2779304649352756,-0.293353120933533
Marney O'Breen,USA,Orange Choco,2023-01-27,8692.64,184,8692.64,0.5178947475121195,0.2355212355212355,0.6728037370460935,0.15590417948500263,-0.3655031823437695,0.5859849874021161
Van Tuxwell,UK,99% Dark & Pure,2023-01-31,4993.21,145,4993.21,0.29731049974353135,0.18532818532818532,-0.22124176834663672,-0.15859713910290538,0.044296442143157436,-0.2685866672160609
Camilla Castle,USA,White Choc,2023-08-18,10898.19,24,10898.19,0.6494040848062459,0.029601029601029602,1.205821543686289,-1.134357640362825,-1.6547565702327298,0.0505326106500932
Andria Kimpton,USA,Raspberry Choco,2023-06-30,15565.91,21,15565.91,0.9277241246487066,0.02574002574002574,2.33387480768419,-1.1585500494849719,-2.469517299288768,0.8310801066191239
Dotty Strutley,Australia,Fruit & Nut Bars,2023-08-23,280.59,328,280.59,0.016313227807258968,0.42084942084942084,-1.3601460670153207,1.3171398173480475,1.8931270040083599,-0.030410010773144192
Brien Boise,New Zealand,Mint Chip Choco,2023-08-01,66.35,197,66.35,0.0035388357409291992,0.2522522522522523,-1.4119216943620574,0.26073795234763864,1.1827489788055148,-0.814009830370109
Roddy Speechley,New Zealand,After Nines,2023-05-25,8766.45,10,8766.45,0.522295783165666,0.011583011583011582,0.6906414846864162,-1.2472555495995101,-1.3703001341848808,-0.3935855798038482
Roddy Speechley,Canada,Organic Choco Syrup,2023-01-10,4265.48,85,4265.48,0.25391847053129196,0.1081081081081081,-0.3971131149160953,-0.6424453215458408,-0.17347606695135764,-0.7350788198619184
Dennison Crosswaite,Australia,70% Dark Bites,2023-02-07,6087.53,113,6087.53,0.36256102591056827,0.14414414414414414,0.04322380539347257,-0.41664950307247095,-0.3251795349029636,-0.26405184309813495
Karlen McCaffrey,USA,Orange Choco,2023-05-12,11694.48,425,11694.48,0.6968841102846707,0.5456885456885456,1.3982618643543854,2.099361045630793,0.495751985364902,2.473192877683942
Madelene Upcott,Australia,Spicy Special Slims,2023-03-07,7616.38,392,7616.38,0.45372107683760465,0.5032175032175031,0.41270274428937714,1.8332445452871786,1.0044747404445074,1.5881245586471215
Dennison Crosswaite,Australia,85% Dark Bars,2023-04-05,7807.02,419,7807.02,0.46508828232455907,0.5379665379665379,0.4587749324773062,2.0509762273864998,1.1258563326443052,1.774662064230492
Andria Kimpton,Canada,Caramel Stuffed Bars,2023-01-03,7990.91,343,7990.91,0.4760530085991921,0.44015444015444016,0.5032158403973557,1.4381018629587814,0.6610642461897133,1.3727189124806143
Dennison Crosswaite,UK,Eclairs,2023-03-24,6757.17,276,6757.17,0.40248934883484516,0.35392535392535396,0.20505647481313677,0.8978047258975036,0.4898469859968822,0.7798406337300283
Madelene Upcott,India,Raspberry Choco,2023-07-07,4409.21,10,4409.21,0.26248859455898793,0.011583011583011582,-0.36237772041205074,-1.2472555495995101,-0.6257031135400922,-1.1381826004486473
Van Tuxwell,USA,After Nines,2023-07-26,722.25,255,722.25,0.042647889868569676,0.32689832689832693,-1.2534095865543433,0.7284578620424762,1.4013919123156895,-0.37119692419792355
Wilone O'Kielt,Australia,Organic Choco Syrup,2023-07-07,1896.24,115,1896.24,0.112648863271998,0.1467181467181467,-0.9696900722302416,-0.4005212303243731,0.4024631477517265,-0.968885703694823
Karlen McCaffrey,Canada,50% Dark Bites,2023-07-15,2966.83,65,2966.83,0.176484451408163,0.08236808236808237,-0.7109593548985437,-0.8037280490268193,-0.06559737269993209,-1.0710457346934708
Roddy Speechley,New Zealand,Orange Choco,2023-04-01,51.29,100,51.29,0.0026408598983277886,0.1274131274131274,-1.4155612618930593,-0.5214832759351069,0.6322086067804691,-1.3696973281586626
Beverie Moffet,Australia,Eclairs,2023-06-20,1835.42,6,1835.42,0.10902237650260771,0.0064350064350064354,-0.9843885116217116,-1.2795120950957057,-0.20868388716254702,-1.6008194709422234
Kelci Walkden,UK,Fruit & Nut Bars,2023-06-29,14592.11,509,14592.11,0.8696597902844799,0.6537966537966537,2.0985354410381283,2.7767485010509025,0.4795690538243359,3.447346335661033
Marney O'Breen,USA,50% Dark Bites,2023-06-15,1114.13,106,1114.13,0.06601434227219789,0.13513513513513511,-1.1587034959800377,-0.4730984576908134,0.4847959717899647,-1.1538582269941187
Husein Augar,USA,After Nines,2023-04-08,13051.75,193,13051.75,0.7778134377672482,0.24710424710424708,1.7262748671965507,0.22848140685144294,-1.05909991262688,1.382221416946293
Dennison Crosswaite,Australia,Raspberry Choco,2023-03-14,5997.71,31,5997.71,0.35720536919194557,0.03861003861003861,0.021516902628891325,-1.0779086857444826,-0.7774112889488282,-0.7469817934307776
Andria Kimpton,USA,Fruit & Nut Bars,2023-07-15,1588.28,352,1588.28,0.09428627094214868,0.4517374517374517,-1.0441151198296679,1.5106790903252219,1.806512310536654,0.3299105473947133
Kelci Walkden,India,Eclairs,2023-04-19,5344.21,80,5344.21,0.31823941878424156,0.10167310167310166,-0.13641519441691013,-0.6827660034160854,-0.3863283619500774,-0.5792485800082271
Marney O'Breen,USA,99% Dark & Pure,2023-03-28,4646.91,317,4646.91,0.2766618254876968,0.4066924066924067,-0.30493248786761773,1.2284343172335095,1.0842540659333626,0.6530144059827961
Brien Boise,Canada,Spicy Special Slims,2023-03-04,8929.88,100,8929.88,0.5320405502278405,0.1274131274131274,0.73013780086116,-0.5214832759351069,-0.8850297508786479,0.14754102950047604
Karlen McCaffrey,New Zealand,70% Dark Bites,2023-08-02,141.23,38,141.23,0.00800367180294737,0.047619047619047616,-1.3938253585903826,-1.0214597311261402,0.263302260260737,-1.707864465437314
Husein Augar,UK,Spicy Special Slims,2023-08-25,5068.99,45,5068.99,0.30182899970052574,0.056628056628056624,-0.20292792853924455,-0.9650107765077978,-0.5388739496245267,-0.8258573783489946
Marney O'Breen,USA,Almond Choco,2023-02-25,8012.72,163,8012.72,0.47735346365411485,0.2084942084942085,0.5084866881962371,-0.013442684370024768,-0.36905979864204136,0.3500489720912565
Kelci Walkden,India,Orange Choco,2023-06-07,10587.71,134,10587.71,0.6308912335704632,0.17117117117117117,1.130787484786854,-0.24730263921744355,-0.9744568717696447,0.624718125377687
Jan Morforth,India,Spicy Special Slims,2023-04-12,2155.62,495,2155.62,0.12811479780413307,0.6357786357786357,-0.9070054091365308,2.6638505918142177,2.5249764929129603,1.2422771421662933
Ches Bonnell,India,Spicy Special Slims,2023-07-06,5191.445,103,5191.445,0.3091305688775347,0.13127413127413126,-0.17333408776840503,-0.49729086681296014,-0.2290720352737606,-0.47420345301740213
Kelci Walkden,UK,Smooth Sliky Salty,2023-01-19,5191.445,192,5191.445,0.3091305688775347,0.24581724581724582,-0.17333408776840503,0.220417270477394,0.27842425551701816,0.033292837773369346
Madelene Upcott,Australia,Fruit & Nut Bars,2023-01-05,5715.07,90,5715.07,0.3403525211074261,0.11454311454311453,-0.04678903143235639,-0.6021246396755962,-0.3926815744231542,-0.45885125724508746
Madelene Upcott,Canada,70% Dark Bites,2023-01-24,12100.65,142,12100.65,0.7211026260874206,0.18146718146718147,1.4964214356735792,-0.18278954822505217,-1.1873814737576502,0.9288780155977456
Wilone O'Kielt,Australia,Drinking Coco,2023-04-06,623.75,285,623.75,0.03677467469617665,0.3655083655083655,-1.2772141949078422,0.9703819532639438,1.5892904777410322,-0.21696315875308123
Gunar Cockshoot,Australia,Fruit & Nut Bars,2023-06-15,6528.42,22,6528.42,0.3888497755283994,0.027027027027027025,0.14977419906833633,-1.1504859131109229,-0.9194227426283403,-0.7076100390123196
Gigi Bohling,Canada,Baker's Choco Chips,2023-01-28,1540.55,47,1540.55,0.09144029571191195,0.0592020592020592,-1.0556500838572058,-0.9488825037596998,0.07549607989781414,-1.4174185858133317
Kelci Walkden,India,Caramel Stuffed Bars,2023-03-16,487.06,123,487.06,0.028624321580294387,0.157014157014157,-1.310248224510276,-0.3360081393319817,0.6888917707333231,-1.1640790384443735
Rafaelita Blaksland,Australia,Drinking Coco,2023-02-21,11630.38,431,11630.38,0.6930620484313671,0.5534105534105533,1.3827707435883014,2.1477458638750866,0.5409190949937984,2.496452234229082
Kelci Walkden,USA,Manuka Honey Choco,2023-02-16,17297.66,96,16778.052499999998,1.0000000000000002,0.12226512226512226,2.6268146805890713,-0.5537398214313026,-2.2489916563119983,1.4658852908178215
Jehu Rudeforth,Canada,Spicy Special Slims,2023-01-13,2043.55,28,2043.55,0.12143245034859919,0.03474903474903475,-0.9340894950063441,-1.1021010948666294,-0.11880214157921926,-1.4398041738874152
Kelci Walkden,Australia,Eclairs,2023-03-23,8168.86,570,8168.86,0.4866635531669823,0.7323037323037322,0.5462212216816714,3.268660819867887,1.9250555012482717,2.6975289610064594
Curtice Advani,Canada,Spicy Special Slims,2023-06-16,933.45,122,933.45,0.05524101722297991,0.1557271557271557,-1.2023686395060293,-0.3440722757060306,0.606907179110727,-1.0934988578507825
Oby Sorrel,India,Raspberry Choco,2023-04-14,6826.32,44,6826.32,0.40661252476551496,0.05534105534105534,0.2217680348907452,-0.9730749128818467,-0.8448815508229275,-0.5312541881795957
Kelci Walkden,UK,Eclairs,2023-01-25,5029.35,61,5029.35,0.2994654032595749,0.0772200772200772,-0.21250777295683518,-0.835984594523015,-0.44086468844208626,-0.7413960630673363
Jan Morforth,India,Almond Choco,2023-03-11,5143.49,21,5143.49,0.30627117767355394,0.02574002574002574,-0.18492342780487236,-1.1585500494849719,-0.6884579865337546,-0.9499792061359151
Dotty Strutley,UK,Almond Choco,2023-07-28,5191.445,102,5191.445,0.3091305688775347,0.12998712998712997,-0.17333408776840503,-0.5053550031870091,-0.23477424078826373,-0.47990565853190514
Marney O'Breen,New Zealand,After Nines,2023-03-09,1558.87,46,1558.87,0.09253265410742707,0.05791505791505791,-1.051222668374606,-0.9569466401337487,0.06666321887243437,-1.419990135816958
Husein Augar,Australia,Orange Choco,2023-06-28,9332.76,196,9332.76,0.5560628946811776,0.25096525096525096,0.8275022740942322,0.2526738159735897,-0.40646510075610837,0.7637998381625307
Marney O'Breen,Australia,Milk Bars,2023-07-28,2673.47,375,2673.47,0.15899240670792725,0.48133848133848134,-0.7818560036963346,1.696154226928347,1.7522178379243571,0.6465064736741551
